Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,review_year,review_month,availability_category
8350,36577132,F4.9/超值/四人高级公寓套房/曼谷中心/T21商场/asok轻轨站/素坤逸地铁站/无边际泳池/,235135484,Shin,Khlong Toei,13.7368,100.55698,Entire home/apt,2471,1,103,2022-12-08,2.45,21,80,44,2022.0,12,Low (0-90 days)
8354,36283301,완전 신축 아파트 The Nest. 편리한 위치와 고급스러운 수영장 및 피트니스 시설 완비,165171744,Jaewon,Phra Khanong,13.68562,100.6235,Entire home/apt,1000,1,1,2022-11-13,0.58,1,180,1,2022.0,11,Moderat (91-180 days)
8361,36594707,"TWIN AIRPORT 10MIN, NICE VIEW ROOFTOP",273701410,Jirayu,Lat Krabang,13.71943,100.75399,Hotel room,650,1,14,2022-12-03,0.34,4,345,2,2022.0,12,Very High (271-365 days)
8362,36596809,曼谷市中心高档住宅2室2厅可住4人（86平米/25）密码门自助入住! 近商圈近地铁！,221495272,Anan,Ratchathewi,13.74984,100.54941,Entire home/apt,2200,5,42,2022-11-29,1.0,4,55,15,2022.0,11,Low (0-90 days)
8364,36611486,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73577,100.55892,Entire home/apt,3086,1,43,2022-12-11,1.04,228,346,27,2022.0,12,Very High (271-365 days)
8370,36620307,Ratchada Modern Double Room Private Shower Popcorn,275030111,Roy Jungho,Huai Khwang,13.76933,100.57445,Entire home/apt,867,1,250,2022-12-13,6.07,6,364,138,2022.0,12,Very High (271-365 days)
8374,36621024,Ratchada Triple Room with Private shower,275030111,Roy Jungho,Din Daeng,13.77302,100.57289,Entire home/apt,1037,1,47,2022-12-10,1.14,6,362,23,2022.0,12,Very High (271-365 days)
8375,36762386,"U4 Large 2 bed rooms 100m. BTS, Can leave luggage",10170452,Narn,Bang Na,13.67794,100.60889,Entire home/apt,1662,1,28,2022-11-09,0.68,15,317,2,2022.0,11,Very High (271-365 days)
8376,36622038,라차다 모던 트윈룸 개별샤워,275030111,Roy Jungho,Huai Khwang,13.7689,100.57446,Entire home/apt,1037,1,3,2022-12-10,0.72,6,362,3,2022.0,12,Very High (271-365 days)
8379,36622310,Ratchada Family Room with Private Shower,275030111,Roy Jungho,Din Daeng,13.77084,100.5726,Entire home/apt,962,1,16,2022-12-10,0.4,6,361,8,2022.0,12,Very High (271-365 days)
8380,36773150,Tuk Tuk House (TT-2) 3 BR | 250m from MRT Sirikit,276418453,G Living,Khlong Toei,13.72147,100.56258,Entire home/apt,4039,2,9,2022-08-14,0.22,32,337,3,2022.0,8,Very High (271-365 days)
8381,36643606,"Great location ❤ for 2-6ppl, 100m to SkyTrain exit",95548084,Mod Apiluk,Parthum Wan,13.7438,100.54967,Entire home/apt,3386,1,39,2022-12-17,0.93,25,262,13,2022.0,12,High (181-270 days)
8385,36287837,Budget Room near MRT & Airport & Chatuchak,21970931,Nui,Bang Sue,13.81979,100.52969,Entire home/apt,741,1,39,2022-11-30,0.92,22,152,10,2022.0,11,Moderat (91-180 days)
8389,36295961,Two Bedroom Suite @The TEPP Bangkok,266460265,Bhurit,Bang Na,13.6613,100.6107,Private room,3300,1,1,2022-12-04,1.0,9,355,1,2022.0,12,Very High (271-365 days)
8394,36773479,Tuk Tuk House (TT-1) 1 BR | 250m from MRT Sirikit,276418453,G Living,Khlong Toei,13.7215,100.56247,Entire home/apt,1452,2,25,2022-10-08,0.61,32,332,2,2022.0,10,Very High (271-365 days)
8396,36773991,"6 Bed , near airport, nice view on rooftop",273701410,Jirayu,Lat Krabang,13.71943,100.75399,Hotel room,1286,1,7,2022-08-11,0.17,4,156,1,2022.0,8,Moderat (91-180 days)
8397,36775741,體驗泰國當地生活/大泳池//彈性入住時間/wifi/一房一廳,211287282,Betty,Phra Khanong,13.69068,100.60245,Private room,950,1,6,2022-10-07,0.49,5,1,5,2022.0,10,Low (0-90 days)
8398,36650981,⭐⭐⭐⭐⭐ SUPER Luxury w/ Infinity Pool / Gym ❤️❤️❤️,198732763,David,Ratchathewi,13.75534,100.56196,Entire home/apt,1350,28,42,2022-12-04,1.01,1,109,7,2022.0,12,Moderat (91-180 days)
8408,36324334,The Next Graden Mix 115/51 - 4F,51474601,Kittiya,Phra Khanong,13.70212,100.59876,Entire home/apt,1954,7,1,2022-11-24,0.86,3,0,1,2022.0,11,
8409,36325491,Omni tower cozy apartment NEAR NANA,164627457,M,Khlong Toei,13.73807,100.55219,Entire home/apt,1226,1,31,2022-11-19,0.74,7,309,1,2022.0,11,Very High (271-365 days)
8413,36343609,Bring HYGGE into your holiday 4br townhome,38518306,Ben,Vadhana,13.74053,100.58175,Entire home/apt,7200,1,45,2022-12-05,1.07,2,324,20,2022.0,12,Very High (271-365 days)
8419,36391777,at BTS/metro New luxury room + free wifi 2/1,24838982,Apinun,Thon buri,13.71244,100.47143,Private room,491,1,82,2022-12-10,1.96,5,131,33,2022.0,12,Moderat (91-180 days)
8420,36394168,"Easy Check in - Late, Early Flight - Near Airport",14352584,Hostbox,Lat Krabang,13.72118,100.7245,Private room,730,1,7,2022-12-12,0.2,3,360,4,2022.0,12,Very High (271-365 days)
8421,36786593,S小清新The Tree Rio 诗情画意,272358230,Charles,Bang Phlat,13.80134,100.50652,Entire home/apt,1180,50,2,2022-12-09,0.27,28,365,2,2022.0,12,Very High (271-365 days)
8424,36789814,"Canal Touched Duplex, MRT, Boat, Historical Route",6308634,Nanthwan,Phasi Charoen,13.71238,100.4381,Entire home/apt,1343,1,19,2022-10-16,0.46,12,158,6,2022.0,10,Moderat (91-180 days)
8425,36795192,Spacious room! special price @Central Walk to BTS,112414885,Nattaya,Khlong Toei,13.73649,100.55292,Entire home/apt,1350,1,40,2022-11-23,0.96,7,302,8,2022.0,11,Very High (271-365 days)
8427,36796097,"Nr Major Ratchayothin&BTS , Restaurants/Fresh Mkt.",58667045,Jaruwan,Chatu Chak,13.83523,100.58522,Private room,650,5,3,2022-12-08,0.64,5,303,3,2022.0,12,Very High (271-365 days)
8434,36811493,商务套间A,276700484,Hongyi,Phra Khanong,13.68357,100.63247,Private room,1880,1,4,2022-08-03,0.1,11,365,1,2022.0,8,Very High (271-365 days)
8437,36814963,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人來泰必住民宿25,105689479,Taosiam,Huai Khwang,13.78085,100.57714,Private room,850,1,4,2022-05-09,0.11,34,102,1,2022.0,5,Moderat (91-180 days)
8439,36822577,家庭型B,276700484,Hongyi,Phra Khanong,13.68357,100.63247,Private room,1880,1,16,2022-08-09,0.39,11,362,3,2022.0,8,Very High (271-365 days)
8440,36822934,家庭型A,276700484,Hongyi,Phra Khanong,13.68357,100.63247,Private room,1880,1,3,2022-06-24,0.08,11,365,1,2022.0,6,Very High (271-365 days)
8442,36831380,"5. SELF CHECK-IN, BKK Downtown, Skytrain & Subway",220055398,Neerita (Palm),Khlong Toei,13.731129932843352,100.56496616990064,Private room,649,7,10,2022-12-09,0.24,8,350,4,2022.0,12,Very High (271-365 days)
8447,37039579,⭐Jungablush Retreat (Lumpini park + Netflix) 2BR ⭐,9088749,Natalie,Parthum Wan,13.73958,100.53962,Entire home/apt,1950,21,27,2022-01-06,0.65,13,117,1,2022.0,1,Moderat (91-180 days)
8450,37057922,Greenery & Peaceful Gateway in Sathorn Bkk Center,250645419,Gregory,Sathon,13.71105,100.51814,Entire home/apt,2197,3,20,2022-12-07,0.49,2,327,6,2022.0,12,Very High (271-365 days)
8454,36670780,Cozy High-end Residents in Ekkamai中文服务,12464021,Rebecca,Vadhana,13.7403,100.58975,Entire home/apt,1000,30,15,2022-12-18,0.37,21,300,6,2022.0,12,Very High (271-365 days)
8455,36680934,曼谷市中心高层公园景观！2公里内素坤逸路Aosk/四面佛/暹罗广场//21航站/ram9网红火车夜市,222512870,Yi,Ratchathewi,13.75073,100.55433,Entire home/apt,1643,28,32,2022-12-14,0.77,10,68,2,2022.0,12,Low (0-90 days)
8456,36684737,U3 Large 2 Bedroom Full kitchen near BTS Udomsuk,6330956,Tan,Bang Na,13.67878,100.61004,Entire home/apt,1662,1,35,2022-10-23,0.84,8,329,5,2022.0,10,Very High (271-365 days)
8461,36857204,"Cozy 4pax MRT Phraram9, 2Central Rama9 Mall",170532676,Sony,Din Daeng,13.75564,100.56149,Entire home/apt,900,1,27,2022-12-09,0.64,31,361,1,2022.0,12,Very High (271-365 days)
8464,36867405,"Private apartment (A), short walk to Khosan Rd",25916094,Tongpong,Phra Nakhon,13.76592,100.49962,Entire home/apt,1750,2,40,2022-12-24,0.96,5,294,17,2022.0,12,Very High (271-365 days)
8465,36869981,Canal Touched Family Room C/ MRT/ Pier/ Local Mkt,6308634,Nanthwan,Phasi Charoen,13.71273,100.44016,Entire home/apt,1210,1,14,2022-12-03,0.34,12,151,5,2022.0,12,Moderat (91-180 days)
8466,36871970,Canal Touched Family Room B/ MRT/ Boat Bus/Market,6308634,Nanthwan,Phasi Charoen,13.71376,100.44054,Entire home/apt,1300,1,13,2022-07-30,0.32,12,129,3,2022.0,7,Moderat (91-180 days)
8468,36876361,"Private Room, City Center, MRT, WiFi, Netflix C1",50050657,Wipa,Din Daeng,13.75549,100.56315,Private room,719,1,54,2022-12-10,1.36,7,134,22,2022.0,12,Moderat (91-180 days)
8469,36882405,"5 mins walk MRT Phraram9, CentralRama9,Jodd Market",40262107,Patty,Din Daeng,13.75571,100.56304,Entire home/apt,1129,1,10,2022-11-26,0.25,39,87,3,2022.0,11,Low (0-90 days)
8470,36882824,"5mins walk MRTPhraram9,  Jodd NightMarket",40262107,Patty,Din Daeng,13.75608,100.56108,Entire home/apt,1129,1,9,2022-05-12,0.22,39,88,1,2022.0,5,Low (0-90 days)
8472,36891313,S.曼谷Life/高樓層景觀/BTS Phra Khaong/1BR,202687159,Steven,Khlong Toei,13.71006,100.59209,Entire home/apt,780,60,5,2022-11-11,0.14,12,7,3,2022.0,11,Low (0-90 days)
8474,36892921,30days! Sukhumvit NANA spacious 1BR  near BTS  ARL,201677068,Curry,Ratchathewi,13.75101,100.55629,Entire home/apt,1466,3,37,2022-08-16,0.89,228,361,2,2022.0,8,Very High (271-365 days)
8475,36894063,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.75066,100.55436,Entire home/apt,2527,3,51,2022-12-25,1.22,228,329,10,2022.0,12,Very High (271-365 days)
8478,36704321,Cozy private room @Sukumvit near BangchakBTS,195080203,Yosbhat,Phra Khanong,13.69836,100.60892,Private room,400,2,8,2022-11-16,0.19,3,335,3,2022.0,11,Very High (271-365 days)
8479,36705601,Private room @Sukumvit near BangchakBTS,195080203,Yosbhat,Phra Khanong,13.69844,100.6083,Private room,350,1,7,2022-12-10,0.18,3,331,3,2022.0,12,Very High (271-365 days)
8480,36706005,Anonymous Common House - The Collector (Balcony),194021695,The Anonymous House,Bang Rak,13.72717,100.52577,Entire home/apt,1784,2,51,2022-10-07,1.22,8,8,24,2022.0,10,Low (0-90 days)
8489,37436894,30days!  Sukhumvit NANA spacious 1BR  near BTS ARL,201677068,Curry,Ratchathewi,13.75091,100.55571,Entire home/apt,1466,3,33,2022-12-18,0.8,228,355,5,2022.0,12,Very High (271-365 days)
8491,37438740,3 BRs /10minsto MRT /TrainNightMarket(Rama9),179295136,Chieanchai,Din Daeng,13.77155,100.57116,Entire home/apt,2614,2,20,2022-12-10,0.49,22,352,10,2022.0,12,Very High (271-365 days)
8492,37447599,"Rhapsody Boho, MRT, Work from Home, MRT, 7-11",29600660,Jah,Din Daeng,13.77166,100.57258,Entire home/apt,1671,28,42,2022-11-20,1.02,5,67,7,2022.0,11,Low (0-90 days)
8493,37449116,Rooftop pool gym luxury cozy mirror 1BR @BTS,178797330,Xu,Khlong Toei,13.72572,100.56648,Entire home/apt,2078,1,12,2022-12-26,0.3,24,231,8,2022.0,12,High (181-270 days)
8502,36919466,SCENE BANGKOK NOI HOTEL BANGKOK,277277835,ซีน บางกอก,Bangkok Noi,13.76402,100.4836,Hotel room,2000,1,1,2022-11-29,1.0,2,365,1,2022.0,11,Very High (271-365 days)
8508,37504435,Newly Renovated Studio w/ big balcony near BTS Ari,251475219,Kanomping,Phaya Thai,13.78265,100.54829,Entire home/apt,1624,1,54,2022-12-16,1.33,11,341,20,2022.0,12,Very High (271-365 days)
8513,37506398,Hyde Sukhumvit 11 / 1 Bed / Netflix / Big pool,283106647,Napat,Vadhana,13.74255,100.55625,Private room,1871,30,5,2022-12-06,0.4,1,124,4,2022.0,12,Moderat (91-180 days)
8514,37106117,Modern Design between Asoke and Phrom Phong,186195358,The Continent Hotel Bangkok,Vadhana,13.736386,100.562057,Hotel room,7413,1,1,2022-09-18,0.29,5,363,1,2022.0,9,Very High (271-365 days)
8515,37119857,U1 Large 2 bed rooms BTS Udomsuk,10170452,Narn,Bang Na,13.67417,100.6084,Entire home/apt,1455,1,36,2022-12-21,0.88,15,341,5,2022.0,12,Very High (271-365 days)
8516,37123486,Amazing Duplex | Sukhumvit's Fantasy,32466688,Laaong,Vadhana,13.74414,100.5672,Entire home/apt,10000,2,1,2022-12-14,1.0,6,354,1,2022.0,12,Very High (271-365 days)
8517,37129048,CR01：市中心泳池一居室/BTS Asoke/獨立廚房/多功能健身房/近Terminal 21百貨,275188192,Butler,Khlong Toei,13.73596,100.55836,Entire home/apt,1034,3,10,2022-12-22,3.85,8,25,10,2022.0,12,Low (0-90 days)
8520,36921912,Private 1-Bed room in U-Delight @Bangson,160645481,Kosit,Bang Sue,13.81693,100.53319,Private room,999,7,3,2022-11-25,0.56,1,25,3,2022.0,11,Low (0-90 days)
8524,36936006,"Cozy 4pax MRT Phraram9, 3Central Rama9 Mall",170532676,Sony,Ratchathewi,13.75543,100.56275,Entire home/apt,900,1,23,2022-12-16,0.55,31,178,2,2022.0,12,Moderat (91-180 days)
8527,37134345,商务型B,276700484,Hongyi,Phra Khanong,13.68357,100.63247,Entire home/apt,780,1,6,2022-12-08,0.16,11,350,4,2022.0,12,Very High (271-365 days)
8528,37134868,Luxurious Room with Modern Bathtub close to BTS,186195358,The Continent Hotel Bangkok,Vadhana,13.736386,100.562057,Hotel room,7713,1,4,2022-04-16,0.11,5,362,2,2022.0,4,Very High (271-365 days)
8530,37135252,商务型C,276700484,Hongyi,Phra Khanong,13.68357,100.63247,Entire home/apt,780,1,2,2022-10-10,0.05,11,360,1,2022.0,10,Very High (271-365 days)
8532,37152111,U2 Large 2 Bedrooms 100m to BTS station,10170452,Narn,Bang Na,13.67818,100.60886,Entire home/apt,1662,1,31,2022-12-05,0.75,15,318,2,2022.0,12,Very High (271-365 days)
8533,37156724,Rooftop pool gym luxury cozy studio@ BTSphromphong,178797330,Xu,Khlong Toei,13.72797,100.56743,Entire home/apt,1652,1,28,2022-12-26,0.68,24,136,12,2022.0,12,Moderat (91-180 days)
8539,37180302,The Tree Rio/2 bedroom/ Sky pool,213294586,Sun,Bang Phlat,13.7999,100.5063,Entire home/apt,900,59,1,2022-07-30,0.2,11,221,1,2022.0,7,High (181-270 days)
8547,36952122,Private room near Airport (in shared house),276701792,Buaphan,Pra Wet,13.65773,100.69387,Private room,400,1,9,2022-08-06,0.23,1,117,3,2022.0,8,Moderat (91-180 days)
8551,36960870,Mind day Hostel Khaosan Double Bed Private Room 1,277316591,Mindday,Phra Nakhon,13.76238,100.49685,Hotel room,786,1,9,2022-03-06,0.22,6,286,1,2022.0,3,Very High (271-365 days)
8553,36961234,Mind day Hostel Khaosan Double Bed-Shared Bathroom,277316591,Mindday,Phra Nakhon,13.76136,100.49695,Hotel room,833,1,46,2022-12-12,1.11,6,306,13,2022.0,12,Very High (271-365 days)
8556,37516447,Manhatton park: charming condo.5min to BTS bearing,282335778,Parinda,Bang Na,13.656,100.60952,Entire home/apt,800,3,2,2022-04-11,0.05,2,84,1,2022.0,4,Low (0-90 days)
8557,36969809,- Hyde Sukhumvit 11 - High Floor Super View - NANA,62256771,Terry,Vadhana,13.74115,100.5551,Entire home/apt,1807,5,13,2022-11-27,0.34,28,129,9,2022.0,11,Moderat (91-180 days)
8559,36981297,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.75036,100.55447,Entire home/apt,2826,3,46,2022-12-11,1.11,228,356,9,2022.0,12,Very High (271-365 days)
8560,36982494,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73386,100.55707,Entire home/apt,5714,1,9,2022-11-21,0.22,228,362,7,2022.0,11,Very High (271-365 days)
8563,36994517,"407 Comfort 1BR near BTS Thonglor, Pool, Gym",261444505,Vitanya,Khlong Toei,13.7224,100.57289,Entire home/apt,1093,28,19,2022-12-06,0.47,7,155,6,2022.0,12,Moderat (91-180 days)
8565,36997256,MooNoi Easy Life,279076882,Sasamon,Bang Na,13.67428,100.59783,Private room,1500,1,3,2022-12-18,1.53,1,28,3,2022.0,12,Low (0-90 days)
8572,37729482,"1BR Bachelor Apartment, Asoke BTS, Luxurious condo",24996560,Pundh,Khlong Toei,13.7366,100.55704,Entire home/apt,1558,1,36,2022-11-16,0.88,1,304,11,2022.0,11,Very High (271-365 days)
8574,37198800,Mind day Hostel Khaosan Double Bed Private Room 2,277316591,Mindday,Phra Nakhon,13.76215,100.49692,Hotel room,801,1,18,2022-10-31,0.44,6,293,2,2022.0,10,Very High (271-365 days)
8577,37201134,HAPPYHAPPY SILOM apartment(BTS Chongnonsri),26736483,K,Bang Rak,13.727,100.53199,Entire home/apt,2603,1,27,2022-12-14,0.65,89,356,12,2022.0,12,Very High (271-365 days)
8578,37202213,The Anonymous Townhouse - Isaan,194021695,The Anonymous House,Bang Rak,13.72406,100.51976,Entire home/apt,1479,2,102,2022-12-27,2.46,8,42,48,2022.0,12,Low (0-90 days)
8582,37205439,❤  CBD Rachaprasong 50% off | 100m BTS Ploenchit,95548084,Mod Apiluk,Parthum Wan,13.74398,100.54985,Entire home/apt,3500,1,17,2022-10-24,0.42,25,177,4,2022.0,10,Moderat (91-180 days)
8583,37219461,Condominium free gym &pool close shopping e city,50499205,Yossawan,Bang Kapi,13.76981,100.62977,Entire home/apt,470,2,35,2022-12-17,0.85,4,333,14,2022.0,12,Very High (271-365 days)
8584,37225745,"Nortic Explorer Hideout, Work from Home, MRT, 7-11",29600660,Jah,Huai Khwang,13.7712,100.57377,Entire home/apt,1743,28,29,2022-12-08,0.71,5,71,4,2022.0,12,Low (0-90 days)
8585,37229920,20 BTS 无边泳池 WIFI 豪华公寓 ICONSIAm,205008955,Moon,Khlong San,13.72108,100.49427,Entire home/apt,643,30,33,2022-05-11,0.8,20,334,2,2022.0,5,Very High (271-365 days)
8587,37233516,"Nordic,The anonymous studio: calm space in bangkok",117247424,Banjapat,Bang Rak,13.72495,100.53012,Entire home/apt,1500,2,57,2022-12-22,1.38,2,22,32,2022.0,12,Low (0-90 days)
8588,37234197,❤  CBD Rachaprasong Shopping | 100m BTS Ploenchit,95548084,Mod Apiluk,Parthum Wan,13.74402,100.54986,Entire home/apt,4386,1,36,2022-07-11,0.87,25,147,3,2022.0,7,Moderat (91-180 days)
8606,37758652,曼谷小清新独立单间，Bangkok Sukhumvit Road Fresh Apartment,46379519,Oscar,Bang Na,13.68062,100.60727,Private room,507,1,7,2022-07-28,0.17,1,356,2,2022.0,7,Very High (271-365 days)
8609,37543284,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74902,100.55581,Entire home/apt,3994,3,53,2022-12-06,1.29,228,349,24,2022.0,12,Very High (271-365 days)
8610,37544911,"Private room (BTS Asok) , Sukhumvit 18 (all new)",220590564,Kittichai,Khlong Toei,13.73331,100.56155,Private room,900,6,3,2022-06-01,0.08,2,361,1,2022.0,6,Very High (271-365 days)
8612,37281532,Long Stay Resort Condo in the Heart of Bangkok,25299847,Parnkae,Parthum Wan,13.74795,100.52715,Entire home/apt,1886,30,5,2022-09-25,0.12,1,212,2,2022.0,9,High (181-270 days)
8613,37284328,"E2 - Lovely 3 BR, Family Choice, Sukhumvit BTS!",123828822,Sara,Vadhana,13.72816,100.58927,Entire home/apt,3200,4,30,2022-12-12,0.72,22,153,12,2022.0,12,Moderat (91-180 days)
8616,37288085,"3 Bedr PENTHOUSE 30FL Balcony RIVER View, IconSiam",83585985,Harry,Khlong San,13.72301,100.50936,Entire home/apt,8048,2,64,2022-12-10,1.55,1,232,35,2022.0,12,High (181-270 days)
8620,37552401,Rooftop pool gym luxury cozy condo  Free Wifi @BTS,178797330,Xu,Khlong Toei,13.72645,100.56795,Entire home/apt,1385,9,17,2022-11-18,0.43,24,115,12,2022.0,11,Moderat (91-180 days)
8621,37552930,Rooftop pool gym luxury cozy condo  BTSphromphong,178797330,Xu,Khlong Toei,13.72441,100.56576,Entire home/apt,1761,1,15,2022-12-15,0.36,24,156,7,2022.0,12,Moderat (91-180 days)
8627,37573365,Rooftop pool gym luxury cozy condo  BTSphromphong,178797330,Xu,Khlong Toei,13.72599,100.56594,Entire home/apt,1746,1,21,2022-10-22,0.52,24,149,13,2022.0,10,Moderat (91-180 days)
8632,37301265,Luxury 1BR with LG Cinema Projector on Soi 11,9257666,Cassandra,Vadhana,13.7451,100.55797,Entire home/apt,1665,2,40,2022-12-11,0.96,2,311,17,2022.0,12,Very High (271-365 days)
8634,37591538,🥇月租|50%BTS TongLo 2min疫情居家办公全景玻璃大一房/阳台/办公区/厨房/wifi,131270916,Magic,Khlong Toei,13.7214,100.57758,Entire home/apt,2514,1,30,2022-12-02,0.73,33,354,8,2022.0,12,Very High (271-365 days)
8635,37602395,Rooftop pool gym luxury cozy 2 bedroom 60sqm @BTS,178797330,Xu,Khlong Toei,13.7254,100.56872,Entire home/apt,2894,1,25,2022-12-26,0.61,24,152,12,2022.0,12,Moderat (91-180 days)
8636,37605174,1BR Apartment with hotel service 150 meters to MRT,284123053,Chumpol,Huai Khwang,13.77852,100.57504,Entire home/apt,1300,14,8,2022-07-24,0.21,1,307,2,2022.0,7,Very High (271-365 days)
8639,37611002,"1 Min walk from BTS Thonglo, free WiFi",40262107,Patty,Khlong Toei,13.7259,100.57566,Entire home/apt,1550,1,39,2022-12-27,0.96,39,51,17,2022.0,12,Low (0-90 days)
8642,37612925,Service Apt Sukhumvit 30 (500m. to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72765,100.57155,Entire home/apt,1350,2,48,2022-11-30,1.21,10,323,30,2022.0,11,Very High (271-365 days)
8643,37613763,Hardcover condo by Chao Phraya River,128943709,Rain,Bang Phlat,13.80091,100.50838,Entire home/apt,1500,21,4,2022-12-10,0.11,26,138,1,2022.0,12,Moderat (91-180 days)
8646,37621016,🥇月租|50%🚇ThongLo 2mi疫情居家办公全景落地玻璃花园景大两房两卫一厅带浴缸厨房阳台,131270916,Magic,Khlong Toei,13.72147,100.5772,Entire home/apt,2980,1,33,2022-12-14,0.8,33,324,9,2022.0,12,Very High (271-365 days)
8649,37303927,"Hot! Entire Apt,14Pax 5Bath JJ Market 9min-MRT/BTS",231041483,Piti,Chatu Chak,13.79989,100.55484,Entire home/apt,3836,2,23,2022-10-31,0.58,3,53,2,2022.0,10,Low (0-90 days)
8650,37304849,"7. SELF CHECK-IN, Great Spot, Skytrain & Subway",220055398,Neerita (Palm),Khlong Toei,13.73202,100.56406,Private room,649,7,8,2022-12-03,0.2,8,328,3,2022.0,12,Very High (271-365 days)
8652,37321286,⭐PopArt Lover | KING BED (Lumpini park + Netflix)⭐,9088749,Natalie,Parthum Wan,13.73922,100.5394,Entire home/apt,1600,14,36,2022-12-05,0.9,13,204,6,2022.0,12,High (181-270 days)
